business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
wtaBPP6fCHU4nvar9fKeuQ,"Chuck Lager, America's Tavern",270 White Horse Pike,Barrington,NJ,08007,39.8725486282,-75.0463546729,4.0,25,1,"{'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True'}","Event Planning & Services, American (New), Fish & Chips, Burgers, Restaurants, Venues & Event Spaces","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
OpXFFEDRXj-JakazHvxY9Q,Outsiders Hair Studio & Salon,"18 Winter St, Ste B",Reno,NV,89503,39.5221809,-119.8222169,4.5,58,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2'}","Barbers, Reiki, Makeup Artists, Beauty & Spas, Hair Salons, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}"
pf4hV73PkEyNAhADEaNLXQ,Larmon Photo,1621 Old York Rd,Abington,PA,19001,40.1298551,-75.1160897,3.0,9,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Digitizing Services, Hotels & Travel, Photography Stores & Services, Shopping, Passport & Visa Services, Local Services, Printing Services, Travel Services, Professional Services","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-17:0'}"
qejPFPUKiIXvHJ4BirgLUw,Rally's,2201 S. Claiborne Ave.,New Orleans,LA,70125,29.9452593,-90.0906756,1.5,13,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BikeParking': 'False'}","Restaurants, Burgers, Fast Food","{'Monday': '10:0-4:0', 'Tuesday': '10:0-4:0', 'Wednesday': '10:0-4:0', 'Thursday': '10:0-5:0', 'Friday': '10:0-6:0', 'Saturday': '10:0-6:0', 'Sunday': '10:0-4:0'}"
KBDlQpRaxMDTGcZwp2HLEw,Courtyard by Marriott Reno,6855 South Virginia Street,Reno,NV,89511,39.4643314887,-119.7849038243,3.0,105,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True'}","Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
VzKca5jeWbfDeqzZZRElzQ,California Shakes & Juice Bar,1750 Deptford Center Rd,Deptford Township,NJ,08096,39.8315323,-75.0979797,5.0,6,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:30', 'Wednesday': '8:0-21:30', 'Thursday': '8:0-21:30', 'Friday': '8:0-21:30', 'Saturday': '8:0-21:30', 'Sunday': '8:0-18:0'}"
liHzAMPn1e7F-cEI3SgbJQ,Albisia's Jewelry,1623 W Snow Cir,Tampa,FL,33606,27.9362783749,-82.476475847,4.0,7,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Shopping, Jewelry","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-17:0'}"
YWcH3SLyRIBHIBBgudqZLw,Taco Bell,1616 Camp Jackson Road,Cahokia,IL,62206,38.5532348,-90.1661599,1.5,8,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'DriveThru': 'True'}","Fast Food, Restaurants, Breakfast & Brunch, Vegetarian, Mexican, Tacos","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
4zf0Ckvp1UEZEGRVpEckPg,Reno’s House of Fades,"180 West Peckham Ln, Set 1130",Reno,NV,89503,39.4869926,-119.797857,3.5,16,1,"{'WheelchairAccessible': 'False', 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Barbers, Men's Hair Salons, Beauty & Spas","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}"
klGvxx2XmKkd-9mdRZoGVA,The Comcast Experience HD Video Wall,1701 Arch St,Philadelphia,PA,19103,39.9544765361,-75.1685419632,4.0,50,1,{'GoodForKids': 'True'},Local Flavor,
XX4xISOGTKE93nYXmVaE5g,Art Ryan Motor Werks,3501 Tyrone Blvd N,Saint Petersburg,FL,33710,27.8038677,-82.744681,5.0,9,1,,"Auto Repair, Automotive",
wCrh_VwxVc65OGFzxHn5uA,Staybridge Suites - Franklin,3601 Mallory Ln,Franklin,TN,37067,35.9389286557,-86.8223989264,5.0,5,1,,"Hotels, Hotels & Travel, Event Planning & Services",
V9iUCGA1tfshCD6yN3bpAQ,New Balance Chiropractic Clinic,10540 102 Avenue NW,Edmonton,AB,T5J 3P3,53.5433363,-113.5025445,4.5,9,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Chiropractors, Massage, Massage Therapy, Beauty & Spas, Acupuncture, Health & Medical","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-16:0'}"
_7txbYafymgB-xqbsdWJjA,Jinxed Fishtown,1331 Frankford Ave,Philadelphia,PA,19125,39.9711258,-75.1340608,4.5,22,1,"{'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Used, Vintage & Consignment, Art Galleries, Fashion, Antiques, Shopping, Women's Clothing, Arts & Entertainment","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}"
LsGhInbkQ8jUNn-defi_fg,Dynamite Braids Hair Salon & Spa,7047 Frankford Ave,Philadelphia,PA,19135,40.0342971,-75.0450417,2.5,9,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","Hair Salons, Beauty & Spas, Hair Stylists, Nail Salons","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
h_5n6Ouki8fRRP5y8iyXyg,Adora Body Sculpting Clinic,1107 Professional Park Dr,Brandon,FL,33511,27.920135,-82.3233584,1.5,12,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Cosmetic Surgeons, Medical Spas, Doctors, Health & Medical, Beauty & Spas","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
H4n7BOWuUbb7cxR8gDoWVA,Ready Aim Fire Incorporated,"5800 Elwood Ave, Ste F",Bristol,PA,19007,40.1166384024,-74.8480015822,3.5,48,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True'}","Gun/Rifle Ranges, Active Life",
bSrPqCgrqcHHSVQZtRufsw,Moxie Salon,808 Bethlehem Pike,Erdenheim,PA,19038,40.0942273,-75.2131503,4.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Hair Salons",
937dQBZ7peFsIYznY-cvgQ,Harrison Dental,1675 W Hill Rd,Boise,ID,83702,43.6404491,-116.2093119,4.0,12,1,"{'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Dentists, Health & Medical, General Dentistry","{'Monday': '7:0-19:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-17:0', 'Friday': '8:0-12:0'}"
B686OVijQvVdCUyXKkvoAg,Chef Johnson's,,New Orleans,LA,70115,29.9181419,-90.0926836,4.5,8,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'""}","Food, Street Vendors, Food Trucks",
W4Nx1wALHKeO6fm9DxD7bg,World Market,1134 S Clearview Pkwy,Harahan,LA,70123,29.9625098,-90.1855225,4.0,37,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True'}","Furniture Stores, Shopping, Home & Garden, Food, Beer, Wine & Spirits, Home Decor","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}"
XkfJPG77c9lu37CaBD1PUQ,Florida Leak Locators,14399 US Hwy 19 N.,Clearwater,FL,33764,27.9027138,-82.7275595,5.0,21,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Pool & Hot Tub Service, Contractors","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}"
JLy2xvJgPXdrb1_vz-G30Q,Womb Service 3D/4D Ultrasound Studio,314 White Horse Pike,Haddon Heights,NJ,08035,39.8807545,-75.0548318,5.0,19,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Diagnostic Imaging, Health & Medical, Professional Services, Diagnostic Services","{'Monday': '15:0-20:0', 'Wednesday': '15:0-20:0', 'Thursday': '16:0-20:0', 'Saturday': '10:0-15:0', 'Sunday': '11:0-15:0'}"
W1RA9ezOWaFxD-5kvnpU5Q,Advance Auto Parts,35065 US Hwy 19 N,Palm Harbor,FL,34684,28.0903329036,-82.7388426203,4.5,7,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Automotive, Auto Parts & Supplies","{'Monday': '7:30-21:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-21:0', 'Saturday': '7:30-21:0', 'Sunday': '8:0-20:0'}"
XLbh-HlT8Hgh9VTvVZJrTw,Cowboys and Angels Salon,921 State St,Santa Barbara,CA,93101,34.4207159,-119.7017777,5.0,17,1,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Beauty & Spas, Hair Salons","{'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}"
yH0ON2BtV52JXxWdZy7Psg,Flat Tire Diner,4700 Old Hickory Blvd,Old Hickory,TN,37138,36.202711,-86.621012,4.5,71,1,"{'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'False', 'Caters': 'True', 'RestaurantsTableService': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'BYOB': 'False', 'RestaurantsDelivery': 'False'}","American (Traditional), Food, Restaurants, Diners, Bakeries","{'Monday': '0:0-0:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
MtVT0V9unGXHMnnTL-ZXQQ,Gregory G's Restoration,,Langhorne,PA,19047,40.1745538,-74.9226665,2.0,5,1,,"Local Services, Home Services, Carpet Cleaning, Air Duct Cleaning, Pressure Washers, Damage Restoration",
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,2614 W Girard Ave,Philadelphia,PA,19130,39.9738754,-75.1794242,2.5,20,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True'}","Cheesesteaks, Chicken Wings, Restaurants, Pizza","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
3fbs9KdaFicfb1Lj7Znq-g,Walkin' Nashville - Music City Legends Tour,5th Ave & Union,Nashville,TN,37219,36.1645233,-86.7810525,5.0,21,1,,"Hotels & Travel, Tours, Local Flavor","{'Tuesday': '10:30-12:0', 'Wednesday': '10:30-12:0', 'Thursday': '10:30-12:0', 'Friday': '10:30-12:0', 'Saturday': '10:30-12:0'}"
Gg1XBcj73dztBwDwCbpW2A,Fresh Ideas,1556 Lancaster Ave,Paoli,PA,19301,40.0422859,-75.466595,3.5,7,0,{'BusinessAcceptsCreditCards': 'True'},"Caterers, Event Planning & Services","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
wEOSxB_Yq52SH9gLhgW26Q,The UPS Store,686 W Cuthbert Blvd,Westmont,NJ,08108,39.90085,-75.064011,2.5,7,1,{'BusinessAcceptsCreditCards': 'True'},"Men's Clothing, Notaries, Shipping Centers, Shopping, Local Services, Fashion, Printing Services, Mailbox Centers","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-17:0'}"
cLdbIdRXI-dJUwdlvMobkg,Winn Dixie,8424 Sheldon Rd,Tampa,FL,33615,28.0268409533,-82.5843045032,3.0,10,0,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False'}","Photography Stores & Services, Shopping, Grocery, Food",
-PFZiUpnk6DKtz2PpeFbHQ,Kenny Bob's Bar-B-Que,2641 Hwy 41 S,Greenbrier,TN,37073,36.432644,-86.806473,5.0,7,0,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'DogsAllowed': 'True', 'BikeParking': 'True', 'HasTV': 'True'}","Caterers, Event Planning & Services, Barbeque, Restaurants","{'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-15:0'}"
i5_36USdvJ8InY-z6KCH7w,Super 8 by Wyndham Pontoon Beach IL/St. Louis MO Area,"4141 Timberlake Drive, I-270 Exit 6A-B/Highway 111",Pontoon Beach,IL,62040,38.746866,-90.073342,3.0,9,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
tiEkH6TbOQMZHRo46rmdTA,Denim byob,116 King's Hwy E,Haddonfield,NJ,08033,39.896842,-75.033414,4.5,149,0,"{'HappyHour': 'False', 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'CoatCheck': 'False', 'BYOB': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'Smoking': ""u'no'"", 'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True'}","American (Traditional), Restaurants, Tapas/Small Plates, Desserts, Bars, American (New), Gluten-Free, Nightlife, Food","{'Monday': '0:0-0:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-21:0'}"
CTcYb6EHF6ZMqKUhThOH2Q,R&C Tree And Landscaping services,8205 Harrison Dr,Lawrence,IN,46226,39.8435073,-86.0229788,4.0,7,1,{'BusinessAcceptsCreditCards': 'True'},"Nurseries & Gardening, Shopping, Home & Garden, Landscaping, Tree Services, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
zenKskcUNSMgp8x2Q6pB2g,The Secret Garden,14920 45 Avenue NW,Edmonton,AB,T6H 5T5,53.4837533,-113.5793546,2.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True'}","Day Spas, Hair Salons, Beauty & Spas","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-17:0'}"
